CODE_ETU,NOTE_S1,RESULT_S1,NOTE_S2,RESULT_S2,NOTE_S3,RESULT_S3,NOTE_S4,RESULT_S4,NOTE_ANNE_1,RESULT_ANNE_1,NOTE_ANEE_2,RESULT_ANNE_2,PARCOURS,ANNE_1,ANNE_2
13014463.0,11.65,V,12.27,V,1.17,NV,1.67,NV,11.96,V,1.42,NV,BCG,2014.0,2014.0
13014678.0,8.52,AC,11.42,V,7.16,AC,3.71,NV,9.97,AC,5.43,NV,BCG,2014.0,2014.0
13014701.0,10.56,V,9.59,AC,2.92,NV,3.32,NV,10.08,V,3.12,NV,BCG,2014.0,2014.0
13014755.0,8.72,AC,10.12,V,3.79,NV,2.89,NV,9.42,AC,3.34,NV,BCG,2014.0,2014.0
13014757.0,7.72,AC,3.33,NV,1.07,NV,0.0,NP,5.52,NV,0.53,NV,BCG,2014.0,2014.0
13014920.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,BCG,,
13014980.0,7.3,AC,6.37,NV,3.05,NV,1.88,NV,6.83,NV,2.46,NV,BCG,2014.0,2014.0
13014984.0,7.63,AC,6.65,NV,4.1,NV,5.87,NV,7.14,AC,4.98,NV,BCG,2014.0,2017.0
13014993.0,9.17,AC,9.17,AC,5.9,NV,4.05,NV,9.17,AC,4.97,NV,BCG,2014.0,2015.0
13014995.0,3.82,NV,3.31,NV,0.6,NV,0.0,NP,3.57,NV,0.3,NV,BCG,2014.0,2015.0
13015324.0,0.37,NV,1.88,NV,0.0,NP,0.0,NP,1.12,NV,0.0,NP,BCG,2014.0,
13015390.0,0.0,NP,0.65,NV,0.0,NP,0.0,NP,0.32,NV,0.0,NP,BCG,,
13015691.0,1.5,NV,1.0,NV,0.0,NP,0.0,NP,1.25,NV,0.0,NP,BCG,2014.0,
13015697.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,BCG,,
13015767.0,7.25,AC,11.82,V,8.75,AC,3.92,NV,9.54,AC,6.33,NV,BCG,2014.0,2014.0
13016482.0,1.5,NV,1.67,NV,0.0,NP,0.0,NP,1.58,NV,0.0,NP,BCG,2014.0,2014.0
13016884.0,7.07,AC,10.07,V,8.09,AC,3.79,NV,8.57,AC,5.94,NV,BCG,2014.0,2014.0
13018251.0,7.87,AC,6.62,NV,3.35,NV,2.42,NV,7.25,AC,2.89,NV,BCG,2014.0,2014.0
14000005.0,14.5,V,14.01,V,0.0,NP,0.0,NP,14.26,V,0.0,NP,BCG,2014.0,
14000007.0,14.32,V,16.0,V,14.78,V,16.42,V,15.16,V,15.6,V,BCG,2014.0,2015.0
14000010.0,13.67,V,11.82,V,10.56,V,12.38,V,12.75,V,11.47,V,BCG,2014.0,2015.0
14000013.0,12.8,V,13.09,V,11.8,V,13.68,V,12.94,V,12.74,V,BCG,2014.0,2015.0
14000015.0,12.52,V,14.58,V,0.0,NP,0.0,NP,13.55,V,0.0,NP,BCG,2014.0,
14000018.0,10.8,V,10.31,V,9.85,AC,13.19,V,10.55,V,11.52,V,BCG,2014.0,2015.0
14000019.0,8.38,AC,9.41,AC,5.56,NV,6.33,NV,8.89,AC,5.95,NV,BCG,2014.0,2015.0
14000020.0,12.72,V,14.26,V,12.74,V,14.11,V,13.49,V,13.42,V,BCG,2014.0,2015.0
14000022.0,12.18,V,13.89,V,12.7,V,13.9,V,13.04,V,13.3,V,BCG,2014.0,2015.0
14000023.0,13.12,V,12.85,V,13.33,V,12.74,V,12.99,V,13.04,V,BCG,2014.0,2015.0
14000024.0,11.06,V,10.43,V,10.82,V,13.72,V,10.75,V,12.28,V,BCG,2014.0,2015.0
14000025.0,12.13,V,14.0,V,12.49,V,13.19,V,13.07,V,12.84,V,BCG,2014.0,2015.0
14000026.0,11.18,V,12.49,V,9.0,AC,12.36,V,11.84,V,10.68,V,BCG,2014.0,2015.0
14000027.0,11.74,V,13.17,V,11.39,V,13.56,V,12.46,V,12.48,V,BCG,2014.0,2015.0
14000028.0,13.09,V,12.99,V,11.85,V,13.29,V,13.04,V,12.57,V,BCG,2014.0,2015.0
14000034.0,13.14,V,14.2,V,0.0,NP,0.0,NP,13.67,V,0.0,NP,BCG,2014.0,
14000039.0,4.59,NV,1.0,NV,0.0,NP,0.0,NP,2.79,NV,0.0,NP,BCG,2014.0,
14000046.0,9.0,AC,8.55,AC,4.79,NV,1.04,NV,8.77,AC,2.92,NV,BCG,2014.0,2015.0
14000049.0,0.11,NV,0.0,NP,0.0,NP,0.0,NP,0.05,NV,0.0,NP,BCG,2014.0,
14000055.0,8.94,AC,10.13,V,3.58,NV,10.42,V,9.54,AC,7.0,AC,BCG,2014.0,2015.0
14000062.0,10.28,V,8.08,AC,0.0,NP,0.0,NP,9.18,AC,0.0,NP,BCG,2014.0,2015.0
14000065.0,12.49,V,14.73,V,13.63,V,15.57,V,13.61,V,14.6,V,BCG,2014.0,2015.0
14000067.0,4.1,NV,4.3,NV,0.0,NP,0.0,NP,4.2,NV,0.0,NP,BCG,2014.0,2015.0
14000068.0,10.01,V,12.46,V,9.73,AC,12.75,V,11.23,V,11.24,V,BCG,2014.0,2015.0
14000070.0,12.0,V,13.26,V,10.0,V,14.91,V,12.63,V,12.45,V,BCG,2014.0,2015.0
14000071.0,7.79,AC,6.72,NV,6.62,NV,2.69,NV,7.25,AC,4.66,NV,BCG,2014.0,2015.0
14000073.0,2.19,NV,0.0,NP,0.0,NP,0.0,NP,1.1,NV,0.0,NP,BCG,2014.0,
14000075.0,11.05,V,11.69,V,10.0,V,12.11,V,11.37,V,11.06,V,BCG,2014.0,2015.0
14000076.0,11.38,V,13.02,V,11.03,V,4.5,NV,12.2,V,7.77,AC,BCG,2014.0,2015.0
14000077.0,12.0,V,11.75,V,11.95,V,13.71,V,11.87,V,12.83,V,BCG,2014.0,2015.0
14000081.0,12.22,V,11.3,V,10.9,V,12.83,V,11.76,V,11.86,V,BCG,2014.0,2015.0
14000083.0,9.34,AC,10.79,V,5.23,NV,12.68,V,10.06,V,8.95,AC,BCG,2014.0,2015.0
14000085.0,0.83,NV,0.0,NP,0.0,NP,0.0,NP,0.42,NV,0.0,NP,BCG,2014.0,
14000090.0,9.61,AC,10.0,V,4.95,NV,6.48,NV,9.81,AC,5.71,NV,BCG,2014.0,2015.0
14000093.0,8.27,AC,11.27,V,0.0,NP,0.0,NP,9.77,AC,0.0,NP,BCG,2014.0,2015.0
14000096.0,12.0,V,12.47,V,9.65,AC,12.87,V,12.24,V,11.26,V,BCG,2014.0,2015.0
14000099.0,10.13,V,8.72,AC,7.67,AC,7.88,AC,9.43,AC,7.77,AC,BCG,2014.0,2015.0
14000103.0,13.01,V,13.42,V,11.57,V,13.72,V,13.21,V,12.64,V,BCG,2014.0,2015.0
14000106.0,6.66,NV,8.12,AC,0.0,NP,0.0,NP,7.39,AC,0.0,NP,BCG,2014.0,2015.0
14000112.0,8.52,AC,5.03,NV,0.0,NP,0.0,NP,6.78,NV,0.0,NP,BCG,2014.0,
14000117.0,12.16,V,13.09,V,11.49,V,12.62,V,12.62,V,12.06,V,BCG,2014.0,2015.0
14000118.0,11.41,V,11.96,V,10.54,V,11.52,V,11.68,V,11.03,V,BCG,2014.0,2015.0
14000120.0,8.75,AC,8.46,AC,0.0,NP,0.27,NV,8.61,AC,0.14,NV,BCG,2014.0,2015.0
14000121.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,BCG,,
14000123.0,11.58,V,12.15,V,10.04,V,12.42,V,11.87,V,11.23,V,BCG,2014.0,2015.0
14000126.0,11.42,V,12.66,V,9.12,AC,13.36,V,12.04,V,11.24,V,BCG,2014.0,2015.0
14000130.0,10.03,V,10.0,V,2.01,NV,0.32,NV,10.01,V,1.17,NV,BCG,2014.0,2015.0
14000132.0,9.42,AC,8.28,AC,3.22,NV,5.34,NV,8.85,AC,4.28,NV,BCG,2014.0,2015.0
14000133.0,10.74,V,10.93,V,10.0,V,12.25,V,10.83,V,11.13,V,BCG,2014.0,2015.0
14000135.0,8.51,AC,11.16,V,5.29,NV,12.95,V,9.83,AC,9.12,AC,BCG,2014.0,2015.0
14000136.0,11.12,V,10.61,V,7.52,AC,10.14,V,10.87,V,8.83,AC,BCG,2014.0,2015.0
14000138.0,9.44,AC,11.45,V,6.6,NV,0.0,NP,10.45,V,3.3,NV,BCG,2014.0,2015.0
14000140.0,9.15,AC,11.17,V,3.35,NV,11.19,V,10.16,V,7.27,AC,BCG,2014.0,2015.0
14000141.0,10.76,V,13.57,V,11.21,V,16.49,V,12.17,V,13.85,V,BCG,2014.0,2015.0
14000143.0,7.98,AC,9.45,AC,3.52,NV,5.82,NV,8.71,AC,4.67,NV,BCG,2014.0,2015.0
14000144.0,9.07,AC,7.65,AC,3.07,NV,5.07,NV,8.36,AC,4.07,NV,BCG,2014.0,2015.0
14000146.0,7.01,AC,8.68,AC,0.62,NV,3.82,NV,7.85,AC,2.22,NV,BCG,2014.0,2015.0
14000147.0,10.59,V,12.54,V,9.6,AC,12.4,V,11.57,V,11.0,V,BCG,2014.0,2015.0
14000149.0,6.48,NV,7.36,AC,1.23,NV,8.17,AC,6.92,NV,4.7,NV,BCG,2014.0,2015.0
14000150.0,9.63,AC,11.87,V,3.75,NV,7.83,AC,10.75,V,5.79,NV,BCG,2014.0,2015.0
14000161.0,10.91,V,12.38,V,9.16,AC,13.33,V,11.64,V,11.25,V,BCG,2014.0,2015.0
14000165.0,11.34,V,11.2,V,9.05,AC,11.08,V,11.27,V,10.06,V,BCG,2014.0,2015.0
14000168.0,7.43,AC,9.3,AC,0.21,NV,0.0,NP,8.37,AC,0.1,NV,BCG,2014.0,2015.0
14000171.0,9.36,AC,14.24,V,6.95,NV,9.52,AC,11.8,V,8.24,AC,BCG,2014.0,2015.0
14000174.0,13.08,V,13.8,V,13.17,V,14.44,V,13.44,V,13.8,V,BCG,2014.0,2015.0
14000181.0,10.82,V,10.96,V,7.94,AC,10.08,V,10.89,V,9.01,AC,BCG,2014.0,2015.0
14000183.0,12.8,V,13.79,V,11.0,V,13.64,V,13.3,V,12.32,V,BCG,2014.0,2015.0
14000189.0,9.53,AC,10.92,V,3.98,NV,11.21,V,10.22,V,7.6,AC,BCG,2014.0,2015.0
14000195.0,9.45,AC,11.75,V,5.24,NV,12.34,V,10.6,V,8.79,AC,BCG,2014.0,2015.0
14000199.0,3.28,NV,1.95,NV,0.0,NP,0.0,NP,2.61,NV,0.0,NP,BCG,2014.0,
14000206.0,11.15,V,12.93,V,9.5,AC,10.89,V,12.04,V,10.19,V,BCG,2014.0,2015.0
14000209.0,12.99,V,13.23,V,12.48,V,15.28,V,13.11,V,13.88,V,BCG,2014.0,2015.0
14000212.0,10.85,V,12.0,V,10.66,V,13.11,V,11.43,V,11.88,V,BCG,2014.0,2015.0
14000216.0,11.47,V,12.92,V,11.65,V,12.52,V,12.19,V,12.09,V,BCG,2014.0,2015.0
14000219.0,12.61,V,12.3,V,11.22,V,13.96,V,12.46,V,12.59,V,BCG,2014.0,2015.0
14000222.0,12.02,V,11.76,V,11.24,V,12.41,V,11.89,V,11.82,V,BCG,2014.0,2015.0
14000223.0,12.01,V,11.04,V,12.22,V,11.78,V,11.52,V,12.0,V,BCG,2014.0,2015.0
14000225.0,10.04,V,11.08,V,10.1,V,11.39,V,10.56,V,10.74,V,BCG,2014.0,2015.0
14000228.0,8.34,AC,9.21,AC,3.85,NV,5.52,NV,8.77,AC,4.68,NV,BCG,2014.0,2015.0
14000230.0,6.83,NV,6.82,NV,1.46,NV,0.07,NV,6.83,NV,0.76,NV,BCG,2014.0,2015.0
14000235.0,4.5,NV,1.28,NV,0.0,NP,0.0,NP,2.89,NV,0.0,NP,BCG,2014.0,
14000238.0,9.42,AC,11.4,V,4.21,NV,11.4,V,10.41,V,7.81,AC,BCG,2014.0,2015.0
14000237.0,9.15,AC,11.42,V,9.04,AC,12.94,V,10.28,V,10.99,V,BCG,2014.0,2015.0
14000241.0,7.37,AC,10.15,V,1.24,NV,12.4,V,8.76,AC,6.82,NV,BCG,2014.0,2015.0
14000243.0,10.41,V,10.28,V,5.52,NV,11.42,V,10.35,V,8.47,AC,BCG,2014.0,2015.0
14000244.0,12.46,V,12.58,V,10.28,V,5.22,NV,12.52,V,7.75,AC,BCG,2014.0,2015.0
14000249.0,8.33,AC,11.63,V,4.56,NV,11.85,V,9.98,AC,8.21,AC,BCG,2014.0,2015.0
14000253.0,9.52,AC,11.08,V,5.44,NV,12.04,V,10.3,V,8.74,AC,BCG,2014.0,2015.0
14000257.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,BCG,,
14000261.0,11.34,V,10.0,V,9.04,AC,11.17,V,10.67,V,10.1,V,BCG,2014.0,2015.0
14000264.0,8.55,AC,9.15,AC,4.89,NV,5.5,NV,8.85,AC,5.19,NV,BCG,2014.0,2015.0
14000267.0,8.48,AC,9.12,AC,5.62,NV,4.61,NV,8.8,AC,5.12,NV,BCG,2014.0,2015.0
14000270.0,7.42,AC,7.7,AC,4.04,NV,2.23,NV,7.56,AC,3.14,NV,BCG,2014.0,2015.0
14000277.0,1.8,NV,1.0,NV,0.0,NP,0.0,NP,1.4,NV,0.0,NP,BCG,2014.0,
14000281.0,8.38,AC,11.38,V,0.0,NP,0.0,NP,9.88,AC,0.0,NP,BCG,2014.0,
14000285.0,7.65,AC,7.37,AC,1.02,NV,0.17,NV,7.51,AC,0.59,NV,BCG,2014.0,2015.0
14000288.0,8.19,AC,9.44,AC,3.12,NV,3.89,NV,8.81,AC,3.51,NV,BCG,2014.0,2015.0
14000291.0,8.22,AC,9.48,AC,2.36,NV,0.0,NP,8.85,AC,1.18,NV,BCG,2014.0,2015.0
14000297.0,8.61,AC,7.24,AC,1.88,NV,4.21,NV,7.92,AC,3.04,NV,BCG,2014.0,2015.0
14000299.0,8.19,AC,7.11,AC,1.9,NV,1.13,NV,7.65,AC,1.52,NV,BCG,2014.0,2015.0
14000300.0,8.41,AC,7.43,AC,1.6,NV,1.07,NV,7.92,AC,1.34,NV,BCG,2014.0,2015.0
14000301.0,7.8,AC,9.71,AC,4.04,NV,3.88,NV,8.76,AC,3.96,NV,BCG,2014.0,2015.0
14000302.0,3.78,NV,1.33,NV,0.0,NP,0.0,NP,2.56,NV,0.0,NP,BCG,2014.0,
14000305.0,7.79,AC,9.36,AC,4.12,NV,7.05,AC,8.58,AC,5.59,NV,BCG,2014.0,2015.0
14000306.0,6.35,NV,6.93,NV,10.59,V,9.96,AC,6.64,NV,10.27,V,BCG,2014.0,2019.0
14000308.0,10.15,V,10.82,V,8.25,AC,8.86,AC,10.49,V,8.55,AC,BCG,2014.0,2015.0
14000310.0,10.0,V,10.39,V,10.32,V,14.03,V,10.2,V,12.18,V,BCG,2014.0,2015.0
14000311.0,1.5,NV,1.0,NV,0.0,NP,0.0,NP,1.25,NV,0.0,NP,BCG,2014.0,
14000314.0,7.76,AC,10.34,V,5.78,NV,9.63,AC,9.05,AC,7.7,AC,BCG,2014.0,2015.0
14000313.0,7.15,AC,8.0,AC,3.42,NV,4.5,NV,7.57,AC,3.96,NV,BCG,2014.0,2015.0
14000316.0,7.66,AC,7.26,AC,0.0,NP,3.79,NV,7.46,AC,1.9,NV,BCG,2014.0,2015.0
14000318.0,14.3,V,15.09,V,11.82,V,13.46,V,14.69,V,12.64,V,BCG,2014.0,2015.0
14000320.0,11.08,V,10.01,V,9.01,AC,11.48,V,10.55,V,10.24,V,BCG,2014.0,2015.0
14000322.0,5.16,NV,3.66,NV,0.0,NP,0.0,NP,4.41,NV,0.0,NP,BCG,2014.0,
14000324.0,8.88,AC,10.28,V,5.0,NV,12.04,V,9.58,AC,8.52,AC,BCG,2014.0,2015.0
14000327.0,10.71,V,11.83,V,10.34,V,11.52,V,11.27,V,10.93,V,BCG,2014.0,2015.0
14000328.0,5.74,NV,7.63,AC,0.04,NV,0.0,NP,6.69,NV,0.02,NV,BCG,2014.0,2015.0
14000330.0,10.11,V,9.01,AC,5.17,NV,3.1,NV,9.56,AC,4.14,NV,BCG,2014.0,2015.0
14000331.0,5.15,NV,3.1,NV,0.0,NP,0.0,NP,4.13,NV,0.0,NP,BCG,2014.0,2015.0
14000332.0,10.51,V,10.0,V,9.55,AC,12.7,V,10.25,V,11.12,V,BCG,2014.0,2015.0
14000335.0,4.46,NV,5.62,NV,0.12,NV,0.0,NP,5.04,NV,0.06,NV,BCG,2014.0,2015.0
14000336.0,12.0,V,12.68,V,11.64,V,15.19,V,12.34,V,13.41,V,BCG,2014.0,2015.0
14000339.0,5.37,NV,6.92,NV,2.73,NV,1.12,NV,6.14,NV,1.93,NV,BCG,2014.0,2015.0
14000338.0,11.15,V,12.62,V,11.66,V,14.13,V,11.88,V,12.89,V,BCG,2014.0,2015.0
14000341.0,8.12,AC,7.07,AC,1.71,NV,1.93,NV,7.6,AC,1.82,NV,BCG,2014.0,2015.0
14000353.0,9.65,AC,4.66,NV,0.0,NP,0.0,NP,7.16,AC,0.0,NP,BCG,2014.0,2015.0
14000361.0,10.02,V,10.08,V,9.1,AC,11.39,V,10.05,V,10.25,V,BCG,2014.0,2015.0
14000364.0,11.08,V,13.78,V,12.07,V,13.89,V,12.43,V,12.98,V,BCG,2014.0,2015.0
14000366.0,13.8,V,15.32,V,0.0,NP,0.0,NP,14.56,V,0.0,NP,BCG,2014.0,
14000368.0,8.42,AC,9.24,AC,4.88,NV,4.52,NV,8.83,AC,4.7,NV,BCG,2014.0,2015.0
14000372.0,9.51,AC,10.0,V,5.6,NV,11.53,V,9.76,AC,8.57,AC,BCG,2014.0,2015.0
14000374.0,10.87,V,10.41,V,9.54,AC,10.25,V,10.64,V,9.89,AC,BCG,2014.0,2015.0
14000376.0,5.87,NV,7.89,AC,0.0,NP,0.88,NV,6.88,NV,0.44,NV,BCG,2014.0,2015.0
14000380.0,7.19,AC,12.21,V,0.0,NP,0.0,NP,9.7,AC,0.0,NP,BCG,2014.0,2015.0
14000384.0,9.52,AC,10.0,V,3.42,NV,8.69,AC,9.76,AC,6.05,NV,BCG,2014.0,2015.0
14000388.0,4.47,NV,1.33,NV,0.0,NP,0.0,NP,2.9,NV,0.0,NP,BCG,2014.0,2015.0
14000391.0,12.87,V,11.67,V,10.66,V,12.88,V,12.27,V,11.77,V,BCG,2014.0,2015.0
14000394.0,10.28,V,9.67,AC,9.63,AC,5.4,NV,9.98,AC,7.52,AC,BCG,2014.0,2015.0
14000398.0,0.23,NV,0.0,NP,0.0,NP,0.0,NP,0.12,NV,0.0,NP,BCG,2014.0,
14000400.0,7.54,AC,0.0,NP,0.0,NP,0.0,NP,3.77,NV,0.0,NP,BCG,2014.0,2015.0
14000402.0,7.53,AC,7.47,AC,0.46,NV,0.0,NP,7.5,AC,0.23,NV,BCG,2014.0,2015.0
14000405.0,9.4,AC,10.4,V,4.02,NV,9.54,AC,9.9,AC,6.78,NV,BCG,2014.0,2015.0
14000404.0,13.3,V,12.34,V,9.41,AC,12.18,V,12.82,V,10.8,V,BCG,2014.0,2015.0
14000408.0,8.19,AC,10.15,V,1.05,NV,11.94,V,9.17,AC,6.5,NV,BCG,2014.0,2015.0
14000407.0,7.4,AC,7.63,AC,3.33,NV,3.12,NV,7.52,AC,3.23,NV,BCG,2014.0,2015.0
14000409.0,9.35,AC,9.23,AC,3.29,NV,4.46,NV,9.29,AC,3.88,NV,BCG,2014.0,2015.0
14000412.0,6.31,NV,0.92,NV,0.0,NP,0.0,NP,3.62,NV,0.0,NP,BCG,2014.0,
14000413.0,10.75,V,11.95,V,10.83,V,13.5,V,11.35,V,12.17,V,BCG,2014.0,2015.0
14000415.0,7.57,AC,6.52,NV,8.2,AC,10.0,V,7.05,AC,9.1,AC,BCG,2014.0,2019.0
14000417.0,8.88,AC,10.0,V,5.48,NV,10.77,V,9.44,AC,8.12,AC,BCG,2014.0,2015.0
14000419.0,8.03,AC,10.58,V,3.2,NV,9.57,AC,9.31,AC,6.39,NV,BCG,2014.0,2015.0
14000420.0,9.29,AC,10.62,V,6.23,NV,11.54,V,9.96,AC,8.88,AC,BCG,2014.0,2015.0
14000421.0,8.5,AC,10.01,V,4.6,NV,11.45,V,9.26,AC,8.02,AC,BCG,2014.0,2015.0
14000422.0,9.22,AC,10.17,V,4.77,NV,11.31,V,9.7,AC,8.04,AC,BCG,2014.0,2015.0
14000426.0,10.36,V,10.0,V,10.93,V,12.65,V,10.18,V,11.79,V,BCG,2014.0,2015.0
14000435.0,2.62,NV,0.0,NP,0.0,NP,0.0,NP,1.31,NV,0.0,NP,BCG,2014.0,
14000441.0,5.45,NV,6.47,NV,0.29,NV,3.06,NV,5.96,NV,1.68,NV,BCG,2014.0,2015.0
14000444.0,5.85,NV,4.38,NV,0.0,NP,0.0,NP,5.11,NV,0.0,NP,BCG,2014.0,
14000445.0,4.04,NV,0.0,NP,0.0,NP,0.0,NP,2.02,NV,0.0,NP,BCG,2014.0,
14000450.0,11.3,V,11.32,V,9.0,AC,11.65,V,11.31,V,10.33,V,BCG,2014.0,2015.0
14000454.0,7.05,AC,8.7,AC,3.0,NV,0.33,NV,7.87,AC,1.67,NV,BCG,2014.0,2015.0
14000458.0,8.58,AC,10.28,V,5.67,NV,7.31,AC,9.43,AC,6.49,NV,BCG,2014.0,2015.0
14000461.0,5.92,NV,3.7,NV,0.0,NP,0.0,NP,4.81,NV,0.0,NP,BCG,2015.0,
14000463.0,14.65,V,13.07,V,11.89,V,15.29,V,13.86,V,13.59,V,BCG,2014.0,2015.0
14000466.0,7.19,AC,9.3,AC,2.33,NV,3.9,NV,8.24,AC,3.12,NV,BCG,2014.0,2015.0
14000468.0,12.0,V,12.35,V,10.16,V,13.97,V,12.18,V,12.07,V,BCG,2014.0,2015.0
14000470.0,7.71,AC,10.88,V,4.65,NV,10.3,V,9.29,AC,7.48,AC,BCG,2014.0,2015.0
14000471.0,5.12,NV,4.33,NV,0.0,NP,0.0,NP,4.73,NV,0.0,NP,BCG,2014.0,2015.0
14000472.0,8.82,AC,8.48,AC,2.46,NV,1.2,NV,8.65,AC,1.83,NV,BCG,2014.0,2015.0
14000475.0,4.06,NV,3.22,NV,0.12,NV,0.0,NP,3.64,NV,0.06,NV,BCG,2014.0,2015.0
14000479.0,10.31,V,10.88,V,5.55,NV,9.73,AC,10.59,V,7.64,AC,BCG,2014.0,2015.0
14000482.0,5.31,NV,0.0,NP,0.0,NP,0.0,NP,2.66,NV,0.0,NP,BCG,2014.0,
14000484.0,9.88,AC,8.17,AC,4.77,NV,4.08,NV,9.02,AC,4.43,NV,BCG,2014.0,2015.0
14000487.0,8.54,AC,10.9,V,4.2,NV,0.48,NV,9.72,AC,2.34,NV,BCG,2014.0,2015.0
14000486.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,BCG,,
14000503.0,13.26,V,12.62,V,0.0,NP,0.0,NP,12.94,V,0.0,NP,BCG,2014.0,
14000507.0,11.0,V,7.96,AC,6.57,NV,0.0,NP,9.48,AC,3.29,NV,BCG,2014.0,2015.0
14000510.0,11.31,V,10.0,V,8.44,AC,8.47,AC,10.66,V,8.46,AC,BCG,2014.0,2015.0
14000514.0,9.91,AC,9.0,AC,4.79,NV,4.31,NV,9.46,AC,4.55,NV,BCG,2014.0,2015.0
14000516.0,9.04,AC,11.08,V,5.02,NV,13.59,V,10.06,V,9.31,AC,BCG,2014.0,2015.0
14000519.0,10.99,V,10.32,V,7.05,AC,9.45,AC,10.66,V,8.25,AC,BCG,2014.0,2015.0
14000544.0,8.8,AC,8.83,AC,2.71,NV,5.11,NV,8.82,AC,3.91,NV,BCG,2014.0,2015.0
14000578.0,14.17,V,15.35,V,12.14,V,14.82,V,14.76,V,13.48,V,BCG,2014.0,2015.0
14000581.0,0.27,NV,0.0,NP,0.0,NP,0.0,NP,0.13,NV,0.0,NP,BCG,2014.0,
14000582.0,10.19,V,7.94,AC,7.58,AC,4.88,NV,9.06,AC,6.23,NV,BCG,2014.0,2015.0
14000591.0,12.19,V,12.45,V,10.98,V,13.02,V,12.32,V,12.0,V,BCG,2014.0,2015.0
14000593.0,10.22,V,11.43,V,9.93,AC,13.86,V,10.83,V,11.9,V,BCG,2014.0,2015.0
14000636.0,10.4,V,12.06,V,5.13,NV,11.4,V,11.23,V,8.27,AC,BCG,2014.0,2015.0
14000637.0,11.4,V,12.96,V,0.0,NP,0.0,NP,12.18,V,0.0,NP,BCG,2014.0,
14000639.0,8.18,AC,8.77,AC,0.0,NP,0.0,NP,8.48,AC,0.0,NP,BCG,2014.0,
14000649.0,11.57,V,12.43,V,10.67,V,10.15,V,12.0,V,10.41,V,BCG,2014.0,2015.0
14000683.0,0.0,NP,0.2,NV,0.0,NP,0.0,NP,0.1,NV,0.0,NP,BCG,,
14000684.0,7.82,AC,6.28,NV,0.0,NP,0.0,NP,7.05,AC,0.0,NP,BCG,2014.0,2015.0
14000689.0,8.5,AC,10.69,V,4.56,NV,8.67,AC,9.6,AC,6.61,NV,BCG,2014.0,2015.0
14000692.0,8.49,AC,8.4,AC,1.93,NV,0.19,NV,8.45,AC,1.06,NV,BCG,2014.0,2015.0
14000694.0,7.43,AC,10.81,V,2.42,NV,8.22,AC,9.12,AC,5.32,NV,BCG,2014.0,2015.0
14000696.0,7.16,AC,3.78,NV,0.0,NP,0.0,NP,5.47,NV,0.0,NP,BCG,2014.0,2015.0
14000698.0,10.17,V,9.17,AC,1.67,NV,4.79,NV,9.67,AC,3.23,NV,BCG,2014.0,2015.0
14000699.0,7.15,AC,10.0,V,3.25,NV,6.63,NV,8.58,AC,4.94,NV,BCG,2014.0,2015.0
14000700.0,9.55,AC,11.0,V,5.03,NV,13.28,V,10.27,V,9.16,AC,BCG,2014.0,2015.0
14000785.0,6.43,NV,7.76,AC,1.46,NV,2.75,NV,7.09,AC,2.1,NV,BCG,2014.0,2015.0
14000786.0,0.43,NV,0.0,NP,0.0,NP,0.0,NP,0.22,NV,0.0,NP,BCG,2014.0,
14000787.0,7.9,AC,1.33,NV,0.5,NV,0.0,NP,4.62,NV,0.25,NV,BCG,2014.0,2015.0
14000790.0,11.07,V,11.46,V,9.05,AC,11.77,V,11.26,V,10.41,V,BCG,2014.0,2015.0
14000791.0,6.44,NV,7.22,AC,0.0,NP,2.27,NV,6.83,NV,1.14,NV,BCG,2014.0,2015.0
14000792.0,8.77,AC,8.33,AC,2.45,NV,3.08,NV,8.55,AC,2.77,NV,BCG,2014.0,2015.0
14000793.0,6.5,NV,6.01,NV,2.15,NV,2.17,NV,6.25,NV,2.16,NV,BCG,2014.0,2015.0
14000796.0,3.45,NV,3.08,NV,0.0,NP,0.0,NP,3.27,NV,0.0,NP,BCG,2014.0,2015.0
14000845.0,5.78,NV,5.52,NV,0.0,NP,0.0,NP,5.65,NV,0.0,NP,BCG,2014.0,2015.0
14000990.0,7.63,AC,9.63,AC,0.83,NV,6.64,NV,8.63,AC,3.74,NV,BCG,2014.0,2015.0
14001001.0,7.57,AC,6.99,NV,2.71,NV,4.85,NV,7.28,AC,3.78,NV,BCG,2014.0,2015.0
14001010.0,11.52,V,8.89,AC,7.24,AC,6.12,NV,10.2,V,6.68,NV,BCG,2014.0,2015.0
14001037.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,BCG,,
14001039.0,11.15,V,11.08,V,8.9,AC,10.82,V,11.11,V,9.86,AC,BCG,2014.0,2015.0
14001236.0,4.96,NV,7.34,AC,0.08,NV,3.76,NV,6.15,NV,1.92,NV,BCG,2014.0,2015.0
14001374.0,9.82,AC,7.65,AC,8.0,AC,6.25,NV,8.73,AC,7.13,AC,BCG,2014.0,2015.0
